product_name,brand,category,price,rating,review_title,review_text,clean_text,review_date,verified_purchase,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,extracted_topics,n_topics
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,Love that I can swap between prescription and sunglass lenses.,love swap prescription sunglass lenses,2025-01-16,True,0.6369,0.344,0.0,positive,处方镜片,1
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"No eye strain even after watching a full movie. The low blue light cert helps. Works great with my MacBook, full spatial display support.",eye strain even watching full movie low blue light cert helps works great macbook full spatial display support,2024-05-30,True,0.7096,0.295,0.172,positive,显示效果|AI语音|视觉疲劳,3
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,Got positive reactions everywhere. People think they look cool. Love that software updates keep improving the experience months after purchase. The design is sleek enough to wear daily without feeling awkward.,got positive reactions everywhere people think look cool love software updates keep improving experience months purchase design sleek enough wear daily without feeling awkward,2025-03-14,True,0.9181,0.352,0.034,positive,佩戴舒适|外观设计|AI语音|App体验|软件更新|社会接受度,6
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,The case protects them really well during travel.,case protects really well travel,2024-01-16,True,0.5709,0.439,0.0,positive,,0
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right",Build quality feels premium. The hinges are solid and smooth. The directional audio means people around me can't hear what I'm playing.,build quality feels premium hinges solid smooth directional audio means people around cant hear playing,2025-09-26,False,0.34,0.145,0.0,positive,佩戴舒适|音频质量|做工耐用|App体验|导航翻译,5
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right","Works great with my MacBook, full spatial display support. Love that they charge automatically when I put them in the case.",works great macbook full spatial display support love charge automatically put case,2025-01-04,True,0.9001,0.393,0.0,positive,电池续航|显示效果,2
Xreal Air 2,Xreal,screen_projection,399,5,My new favorite gadget,"They look like normal Ray-Bans, nobody notices they're smart glasses. 120Hz refresh rate makes everything buttery smooth. Build quality feels premium. The hinges are solid and smooth.",look like normal raybans nobody notices theyre smart glasses refresh rate makes everything buttery smooth build quality feels premium hinges solid smooth,2025-09-11,True,0.7003,0.221,0.0,positive,做工耐用|外观设计|显示效果|App体验,4
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,"Everything I need comes in the box, no extra purchases required. They look like normal Ray-Bans, nobody notices they're smart glasses.",everything need comes box extra purchases required look like normal raybans nobody notices theyre smart glasses,2024-12-01,True,0.4588,0.213,0.09,positive,外观设计|App体验,2
Xreal Air 2,Xreal,screen_projection,399,5,Exceeded my expectations,"Regular updates show the company is committed to the product. Apple Music, Audible, and Spotify all work great. The micro-OLED display is crystal clear, text is very readable.",regular updates show company committed product apple music audible spotify work great microoled display crystal clear text readable,2024-10-04,True,0.8316,0.26,0.0,positive,佩戴舒适|音频质量|显示效果|App体验|软件更新|第三方应用,6
Xreal Air 2,Xreal,screen_projection,399,2,Returning these,The last update actually made things worse. Battery life dropped. Causes headaches if I use the display for more than an hour.,last update actually made things worse battery life dropped causes headaches use display hour,2025-03-18,True,-0.4767,0.0,0.134,negative,电池续航|显示效果|视觉疲劳|软件更新,4
Xreal Air 2,Xreal,screen_projection,399,3,"Some good, some bad",They look bulky compared to regular glasses. People stare. Text at the edges of the display is blurry and hard to read.,look bulky compared regular glasses people stare text edges display blurry hard read,2025-09-05,True,-0.2023,0.0,0.123,negative,外观设计|显示效果|社会接受度,3
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,Dropped them once and not a scratch. Surprisingly durable. Display brightness is excellent even in bright daylight.,dropped scratch surprisingly durable display brightness excellent even bright daylight,2025-12-18,True,0.808,0.398,0.082,positive,做工耐用|显示效果,2
Xreal Air 2,Xreal,screen_projection,399,3,"Some good, some bad",Connects to my phone instantly every time I put them on.,connects phone instantly every time put,2025-03-16,True,0.0,0.0,0.0,neutral,,0
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,"Real-time translation works surprisingly well for common languages. Everything I need comes in the box, no extra purchases required.",realtime translation works surprisingly well common languages everything need comes box extra purchases required,2024-01-01,True,0.2732,0.2,0.102,positive,AI语音|App体验|导航翻译,3
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,Spotify integration works flawlessly through the glasses.,spotify integration works flawlessly glasses,2025-07-04,True,0.2023,0.231,0.0,positive,第三方应用,1
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,These are the most comfortable smart glasses I've tried. Wore them for 6 hours straight. The app makes it easy to manage photos and videos from the glasses.,comfortable smart glasses ive tried wore hours straight app makes easy manage photos videos glasses,2025-12-10,True,0.8852,0.331,0.0,positive,佩戴舒适|电池续航|相机质量|发热问题|AI语音|App体验,6
Xreal Air 2,Xreal,screen_projection,399,2,Expected more for the price,They look dorky. My partner refuses to be seen with me wearing them.,look dorky partner refuses seen wearing,2024-08-19,True,-0.2732,0.0,0.149,negative,佩戴舒适|外观设计,2
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,The design is sleek enough to wear daily without feeling awkward. Better than I expected for the price. A great entry into smart glasses. Love that software updates keep improving the experience months after purchase.,design sleek enough wear daily without feeling awkward better expected price great entry smart glasses love software updates keep improving experience months purchase,2025-12-14,True,0.9094,0.339,0.084,positive,佩戴舒适|外观设计|AI语音|App体验|软件更新|性价比|社会接受度,7
Xreal Air 2,Xreal,screen_projection,399,2,Not ready for prime time,Extra accessories needed for basic functionality should be included at this price. Had to buy the Beam accessory just to use basic features. Extra $200.,extra accessories needed basic functionality included price buy beam accessory use basic features extra,2024-11-12,True,0.0,0.0,0.0,neutral,设备兼容|性价比|配件成本,3
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,Plug and play with my Samsung phone. Just works via USB-C. The companion app is intuitive and well designed.,plug play samsung phone works via usbc companion app intuitive well designed,2025-12-30,True,0.5423,0.209,0.0,positive,充电方式|外观设计|App体验|设备兼容,4
Xreal Air 2,Xreal,screen_projection,399,2,Not ready for prime time,399 dollars for glorified bluetooth sunglasses? Hard pass. Audio quality is mediocre compared to even budget wireless earbuds.,dollars glorified bluetooth sunglasses hard pass audio quality mediocre compared even budget wireless earbuds,2025-10-25,True,0.4404,0.159,0.068,positive,佩戴舒适|音频质量|蓝牙稳定|性价比,4
Xreal Air 2,Xreal,screen_projection,399,5,My new favorite gadget,Plug and play with my Samsung phone. Just works via USB-C. Navigation display means I don't have to stare at my phone while walking.,plug play samsung phone works via usbc navigation display means dont stare phone walking,2025-02-22,True,0.34,0.098,0.0,positive,充电方式|显示效果|设备兼容|导航翻译|社会接受度,5
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"Got so many compliments on how they look. Very stylish. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera. The directional audio means people around me can't hear what I'm playing.",got many compliments look stylish worth every penny replaced earbuds regular sunglasses pocket camera directional audio means people around cant hear playing,2025-07-16,True,0.7146,0.188,0.0,positive,佩戴舒适|音频质量|相机质量|外观设计|导航翻译|性价比,6
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,"Works great with my MacBook, full spatial display support. USB-C charging is convenient, same cable as my phone.",works great macbook full spatial display support usbc charging convenient cable phone,2024-03-03,False,0.7783,0.298,0.0,positive,电池续航|充电方式|显示效果|设备兼容,4
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,The nose pads are soft and don't leave marks. Really well designed.,nose pads soft dont leave marks really well designed,2025-12-15,False,0.3697,0.262,0.0,positive,佩戴舒适|外观设计,2
Xreal Air 2,Xreal,screen_projection,399,5,Worth every penny,"Better than I expected for the price. A great entry into smart glasses. The micro-OLED display is crystal clear, text is very readable.",better expected price great entry smart glasses microoled display crystal clear text readable,2024-10-23,True,0.9062,0.42,0.0,positive,佩戴舒适|显示效果|性价比,3
Xreal Air 2,Xreal,screen_projection,399,2,Not ready for prime time,My eyes hurt after about 45 minutes of continuous display use. Prescription insert makes them even heavier and more front-heavy. Software bugs from launch are still not fixed after 6 months.,eyes hurt minutes continuous display use prescription insert makes even heavier frontheavy software bugs launch still fixed months,2025-06-21,True,-0.5267,0.0,0.105,negative,佩戴舒适|处方镜片|显示效果|App体验|软件更新,5
Xreal Air 2,Xreal,screen_projection,399,4,Solid product overall,The app makes it easy to manage photos and videos from the glasses. Better than I expected for the price. A great entry into smart glasses.,app makes easy manage photos videos glasses better expected price great entry smart glasses,2024-04-14,True,0.9118,0.387,0.0,positive,相机质量|发热问题|App体验|性价比,4
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"The directional audio means people around me can't hear what I'm playing. Considering what you get, the price is actually reasonable.",directional audio means people around cant hear playing considering get price actually reasonable,2025-05-27,True,0.2023,0.083,0.0,positive,佩戴舒适|音频质量|导航翻译|性价比,4
Xreal Air 2,Xreal,screen_projection,399,5,My new favorite gadget,"The virtual screen feels like a 130-inch display, truly immersive. Everything I need comes in the box, no extra purchases required.",virtual screen feels like inch display truly immersive everything need comes box extra purchases required,2025-06-17,True,0.4939,0.229,0.093,positive,显示效果|App体验,2
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,120Hz refresh rate makes everything buttery smooth.,refresh rate makes everything buttery smooth,2024-09-18,True,0.0,0.0,0.0,neutral,显示效果,1
Xreal Air 2,Xreal,screen_projection,399,5,Exceeded my expectations,Love the WhatsApp and Instagram integration.,love whatsapp instagram integration,2024-10-02,True,0.6369,0.457,0.0,positive,App体验|第三方应用,2
Xreal Air 2,Xreal,screen_projection,399,5,Worth every penny,No noticeable heat even after hours of use. Love that they charge automatically when I put them in the case.,noticeable heat even hours use love charge automatically put case,2025-01-12,True,0.4588,0.179,0.094,positive,电池续航|发热问题,2
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right",Bluetooth 5.3 makes the connection noticeably more stable than older glasses. Display brightness is excellent even in bright daylight.,bluetooth makes connection noticeably stable older glasses display brightness excellent even bright daylight,2024-07-21,True,0.8932,0.438,0.0,positive,显示效果|蓝牙稳定,2
Xreal Air 2,Xreal,screen_projection,399,2,Expected more for the price,Eye strain is real. These are NOT all-day display devices.,eye strain real allday display devices,2025-07-24,True,-0.0516,0.0,0.118,negative,显示效果|AI语音|视觉疲劳,3
Xreal Air 2,Xreal,screen_projection,399,5,Worth every penny,"The micro-OLED display is crystal clear, text is very readable. No eye strain even after watching a full movie. The low blue light cert helps.",microoled display crystal clear text readable eye strain even watching full movie low blue light cert helps,2024-07-29,True,0.1082,0.173,0.193,positive,佩戴舒适|显示效果|AI语音|视觉疲劳,4
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,The app makes it easy to manage photos and videos from the glasses. Five microphones make a huge difference in noisy environments. Got positive reactions everywhere. People think they look cool.,app makes easy manage photos videos glasses five microphones make huge difference noisy environments got positive reactions everywhere people think look cool,2024-08-28,True,0.8555,0.294,0.045,positive,音频质量|相机质量|发热问题|外观设计|App体验,5
Xreal Air 2,Xreal,screen_projection,399,3,Has potential but not there yet,My Pixel phone isn't supported by the companion software.,pixel phone isnt supported companion software,2025-04-28,True,-0.2411,0.0,0.197,negative,App体验,1
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,"The virtual screen feels like a 130-inch display, truly immersive. Connects to my phone instantly every time I put them on.",virtual screen feels like inch display truly immersive connects phone instantly every time put,2025-01-30,True,0.6597,0.241,0.0,positive,显示效果,1
Xreal Air 2,Xreal,screen_projection,399,3,Has potential but not there yet,"Compatible with Steam Deck, perfect for portable gaming. Virtual screen size is misleading. It's more like a 60-inch TV than 130. The app UI is ugly and feels like it was designed by engineers, not designers.",compatible steam deck perfect portable gaming virtual screen size misleading like inch app ugly feels like designed engineers designers,2025-11-22,False,0.5083,0.205,0.132,positive,外观设计|显示效果|App体验|设备兼容,4
Xreal Air 2,Xreal,screen_projection,399,3,"Good concept, needs work",My eyes hurt after about 45 minutes of continuous display use. Wish there were more style options. Only a few frames available. Plug and play with my Samsung phone. Just works via USB-C.,eyes hurt minutes continuous display use wish style options frames available plug play samsung phone works via usbc,2024-10-31,True,0.1779,0.136,0.091,positive,充电方式|外观设计|显示效果|AI语音|设备兼容,5
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"Everything I need comes in the box, no extra purchases required. 120Hz refresh rate makes everything buttery smooth.",everything need comes box extra purchases required refresh rate makes everything buttery smooth,2024-09-14,False,-0.296,0.0,0.121,negative,显示效果|App体验,2
Xreal Air 2,Xreal,screen_projection,399,1,Terrible experience,"Field of view is too narrow, feels like looking through a mail slot.",field view narrow feels like looking mail slot,2024-12-19,True,0.3612,0.185,0.0,positive,外观设计|显示效果|AI语音,3
Xreal Air 2,Xreal,screen_projection,399,3,"Good concept, needs work",The base price is misleading. You need $200+ in accessories for full features.,base price misleading need accessories full features,2024-07-12,True,-0.4019,0.0,0.184,negative,性价比,1
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,"Easy to get prescription lenses fitted at my local optician. Call quality is excellent, people can't even tell I'm on glasses.",easy get prescription lenses fitted local optician call quality excellent people cant even tell glasses,2024-05-07,True,0.765,0.258,0.0,positive,音频质量|处方镜片,2
Xreal Air 2,Xreal,screen_projection,399,1,Hugely disappointing,Why aren't the clip-on shades included? Another $50 for a basic accessory. Virtual screen size is misleading. It's more like a 60-inch TV than 130.,arent clipon shades included another basic accessory virtual screen size misleading like inch,2024-12-29,True,0.024,0.105,0.102,neutral,显示效果|配件成本,2
Xreal Air 2,Xreal,screen_projection,399,2,Expected more for the price,"Field of view is too narrow, feels like looking through a mail slot. My Pixel phone isn't supported by the companion software.",field view narrow feels like looking mail slot pixel phone isnt supported companion software,2023-11-22,True,0.1376,0.107,0.084,positive,外观设计|显示效果|AI语音|App体验,4
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,The nose pads are soft and don't leave marks. Really well designed.,nose pads soft dont leave marks really well designed,2025-08-13,False,0.3697,0.262,0.0,positive,佩戴舒适|外观设计,2
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,"The weight distribution is excellent, no pressure points on my nose or ears.",weight distribution excellent pressure points nose ears,2023-12-19,False,0.0772,0.204,0.243,positive,佩戴舒适,1
Xreal Air 2,Xreal,screen_projection,399,3,Average experience,Colors are vibrant and accurate. Great for watching movies.,colors vibrant accurate great watching movies,2024-08-24,False,0.8176,0.517,0.0,positive,,0
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,"The virtual screen feels like a 130-inch display, truly immersive. Compatible with Steam Deck, perfect for portable gaming.",virtual screen feels like inch display truly immersive compatible steam deck perfect portable gaming,2024-12-03,False,0.8442,0.394,0.0,positive,显示效果|设备兼容,2
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,"For 399 dollars this is a solid value considering all the features. Super lightweight, I forget I'm wearing them after a few minutes. Bluetooth 5.3 makes the connection noticeably more stable than older glasses.",dollars solid value considering features super lightweight forget wearing minutes bluetooth makes connection noticeably stable older glasses,2025-04-10,True,0.8173,0.271,0.05,positive,佩戴舒适|蓝牙稳定|性价比,3
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,The app makes it easy to manage photos and videos from the glasses. Got positive reactions everywhere. People think they look cool. Turn-by-turn navigation on the HUD is a game changer for walking.,app makes easy manage photos videos glasses got positive reactions everywhere people think look cool turnbyturn navigation hud game changer walking,2024-02-26,True,0.8316,0.233,0.0,positive,相机质量|发热问题|外观设计|App体验|导航翻译,5
Xreal Air 2,Xreal,screen_projection,399,3,Has potential but not there yet,These pass the social acceptability test. I wear them everywhere. The accessories you need to buy on top make the real cost much higher.,pass social acceptability test wear everywhere accessories need buy top make real cost much higher,2024-06-21,False,0.4404,0.157,0.0,positive,佩戴舒适|社会接受度,2
Xreal Air 2,Xreal,screen_projection,399,1,Terrible experience,Text at the edges of the display is blurry and hard to read. After about 2 hours they start hurting behind my ears.,text edges display blurry hard read hours start hurting behind ears,2024-07-31,True,-0.5423,0.0,0.224,negative,佩戴舒适|电池续航|显示效果,3
Xreal Air 2,Xreal,screen_projection,399,4,Great but not perfect,Better than I expected for the price. A great entry into smart glasses.,better expected price great entry smart glasses,2025-03-09,True,0.8658,0.548,0.0,positive,性价比,1
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,"The weight distribution is excellent, no pressure points on my nose or ears. Finally smart glasses that don't make you look like a cyborg. The magnetic charging case is slick and doubles as a carrying case.",weight distribution excellent pressure points nose ears finally smart glasses dont make look like cyborg magnetic charging case slick doubles carrying case,2024-07-02,False,0.6705,0.21,0.104,positive,佩戴舒适|电池续航|充电方式|外观设计,4
Xreal Air 2,Xreal,screen_projection,399,3,Decent but overpriced,"Prescription lens options are very limited, can't get progressives.",prescription lens options limited cant get progressives,2025-02-21,True,-0.2944,0.0,0.215,negative,处方镜片,1
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,"120Hz refresh rate makes everything buttery smooth. Everything I need comes in the box, no extra purchases required.",refresh rate makes everything buttery smooth everything need comes box extra purchases required,2023-12-18,True,-0.296,0.0,0.121,negative,显示效果|App体验,2
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right","Got so many compliments on how they look. Very stylish. Replaced my earbuds for walks and errands, the audio is that good.",got many compliments look stylish replaced earbuds walks errands audio good,2025-08-08,False,0.7076,0.227,0.0,positive,佩戴舒适|音频质量|外观设计,3
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,Finally smart glasses that don't make you look like a cyborg.,finally smart glasses dont make look like cyborg,2025-04-23,False,0.6369,0.394,0.0,positive,外观设计,1
Xreal Air 2,Xreal,screen_projection,399,3,"Some good, some bad","Prescription lens options are very limited, can't get progressives. The glasses interfere with my smartwatch Bluetooth connection.",prescription lens options limited cant get progressives glasses interfere smartwatch bluetooth connection,2024-07-11,True,-0.2944,0.0,0.121,negative,处方镜片|蓝牙稳定,2
Xreal Air 2,Xreal,screen_projection,399,2,Too many issues,"Sound leaks a lot at higher volumes, everyone around me can hear. Way too heavy for daily wear. My nose gets sore after an hour.",sound leaks lot higher volumes everyone around hear way heavy daily wear nose gets sore hour,2025-07-31,True,-0.3612,0.0,0.098,negative,佩戴舒适|音频质量|AI语音,3
Xreal Air 2,Xreal,screen_projection,399,5,"Finally, smart glasses done right","Considering what you get, the price is actually reasonable.",considering get price actually reasonable,2024-01-14,False,0.0,0.0,0.0,neutral,性价比,1
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,Love the WhatsApp and Instagram integration.,love whatsapp instagram integration,2024-12-19,False,0.6369,0.457,0.0,positive,App体验|第三方应用,2
Xreal Air 2,Xreal,screen_projection,399,3,Decent but overpriced,Love that I can swap between prescription and sunglass lenses. The accessories you need to buy on top make the real cost much higher. The nose pads are soft and don't leave marks. Really well designed.,love swap prescription sunglass lenses accessories need buy top make real cost much higher nose pads soft dont leave marks really well designed,2025-03-25,True,0.8196,0.235,0.0,positive,佩戴舒适|处方镜片|外观设计,3
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,"Everything I need comes in the box, no extra purchases required. Better than I expected for the price. A great entry into smart glasses. Turn-by-turn navigation on the HUD is a game changer for walking.",everything need comes box extra purchases required better expected price great entry smart glasses turnbyturn navigation hud game changer walking,2025-08-10,True,0.8176,0.249,0.057,positive,App体验|导航翻译|性价比,3
Xreal Air 2,Xreal,screen_projection,399,3,"Some good, some bad",They look dorky. My partner refuses to be seen with me wearing them. 120Hz refresh rate makes everything buttery smooth.,look dorky partner refuses seen wearing refresh rate makes everything buttery smooth,2024-05-15,True,-0.2732,0.0,0.1,negative,佩戴舒适|外观设计|显示效果,3
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,"The prescription insert system works perfectly, no visual distortion. Meta keeps adding new features through updates. The AI got way better.",prescription insert system works perfectly visual distortion meta keeps adding new features updates got way better,2024-07-05,True,0.7096,0.26,0.081,positive,处方镜片|AI语音|软件更新,3
Xreal Air 2,Xreal,screen_projection,399,2,Too many issues,The companion app is clunky and confusing to navigate. Not worth the price. Cool novelty but I went back to my regular glasses.,companion app clunky confusing navigate worth price cool novelty went back regular glasses,2025-02-24,False,-0.0343,0.07,0.119,neutral,App体验|性价比,2
Xreal Air 2,Xreal,screen_projection,399,5,Worth every penny,Easy to get prescription lenses fitted at my local optician. No eye strain even after watching a full movie. The low blue light cert helps.,easy get prescription lenses fitted local optician eye strain even watching full movie low blue light cert helps,2024-08-07,True,0.25,0.183,0.183,positive,处方镜片|AI语音|视觉疲劳,3
RayNeo Air 2s,RayNeo,screen_projection,349,1,Hugely disappointing,Virtual screen size is misleading. It's more like a 60-inch TV than 130. Way too heavy for daily wear. My nose gets sore after an hour.,virtual screen size misleading like inch way heavy daily wear nose gets sore hour,2025-08-21,True,-0.3415,0.093,0.173,negative,佩戴舒适|显示效果|AI语音,3
RayNeo Air 2s,RayNeo,screen_projection,349,3,"Some good, some bad","Spotify integration works flawlessly through the glasses. Resolution is fine for video but not sharp enough for reading documents. At only 40g these feel like regular sunglasses, not tech gadgets.",spotify integration works flawlessly glasses resolution fine video sharp enough reading documents feel like regular sunglasses tech gadgets,2024-08-05,True,0.6187,0.183,0.0,positive,相机质量|显示效果|第三方应用,3
RayNeo Air 2s,RayNeo,screen_projection,349,3,"Some good, some bad","Had to buy the Beam ($200), an adapter ($40), and a case ($50) on top. Total ripoff. Sound leaks a lot at higher volumes, everyone around me can hear.",buy beam adapter case top total ripoff sound leaks lot higher volumes everyone around hear,2025-09-20,True,0.2023,0.065,0.0,positive,佩戴舒适|音频质量|设备兼容|配件成本,4
RayNeo Air 2s,RayNeo,screen_projection,349,5,Game changer for daily life,Nobody at work even realized they were smart glasses until I told them.,nobody work even realized smart glasses told,2025-08-17,True,0.4019,0.197,0.0,positive,,0
RayNeo Air 2s,RayNeo,screen_projection,349,4,Really good with minor issues,"Display brightness is excellent even in bright daylight. Works great with my MacBook, full spatial display support. The prescription insert system works perfectly, no visual distortion.",display brightness excellent even bright daylight works great macbook full spatial display support prescription insert system works perfectly visual distortion,2024-08-10,True,0.9584,0.488,0.053,positive,处方镜片|显示效果,2
RayNeo Air 2s,RayNeo,screen_projection,349,2,Expected more for the price,Why aren't the clip-on shades included? Another $50 for a basic accessory. Not worth the price. Cool novelty but I went back to my regular glasses. My Pixel phone isn't supported by the companion software.,arent clipon shades included another basic accessory worth price cool novelty went back regular glasses pixel phone isnt supported companion software,2025-09-20,True,-0.2792,0.047,0.107,negative,App体验|性价比|配件成本,3
RayNeo Air 2s,RayNeo,screen_projection,349,5,Exceeded my expectations,Finally smart glasses that don't make you look like a cyborg.,finally smart glasses dont make look like cyborg,2025-03-18,True,0.6369,0.394,0.0,positive,外观设计,1
RayNeo Air 2s,RayNeo,screen_projection,349,4,Really good with minor issues,Colors are vibrant and accurate. Great for watching movies. The directional audio means people around me can't hear what I'm playing.,colors vibrant accurate great watching movies directional audio means people around cant hear playing,2025-10-08,True,0.8519,0.341,0.0,positive,佩戴舒适|音频质量|导航翻译,3
RayNeo Air 2s,RayNeo,screen_projection,349,4,Great but not perfect,"Colors are vibrant and accurate. Great for watching movies. Replaced my earbuds for walks and errands, the audio is that good. Love that I can swap between prescription and sunglass lenses.",colors vibrant accurate great watching movies replaced earbuds walks errands audio good love swap prescription sunglass lenses,2024-01-25,True,0.9393,0.36,0.0,positive,佩戴舒适|音频质量|处方镜片,3
RayNeo Air 2s,RayNeo,screen_projection,349,3,"Good concept, needs work",The Nebula app doesn't support most Android phones. Very frustrating. The companion app hasn't been updated in months. Feels abandoned.,nebula app doesnt support android phones frustrating companion app hasnt updated months feels abandoned,2025-02-10,True,-0.8152,0.0,0.332,negative,App体验|设备兼容|软件更新,3
RayNeo Air 2s,RayNeo,screen_projection,349,4,Great but not perfect,"The case protects them really well during travel. The AI translation feature saved me during my trip to Spain. Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera.",case protects really well travel translation feature saved trip spain worth every penny replaced earbuds regular sunglasses pocket camera,2024-03-08,True,0.8122,0.265,0.0,positive,佩戴舒适|相机质量|AI语音|导航翻译|性价比,5
RayNeo Air 2s,RayNeo,screen_projection,349,3,Decent but overpriced,"Considering what you get, the price is actually reasonable.",considering get price actually reasonable,2025-09-26,False,0.0,0.0,0.0,neutral,性价比,1
RayNeo Air 2s,RayNeo,screen_projection,349,4,Great but not perfect,Finally smart glasses that don't give me a headache after 30 minutes. Regular updates show the company is committed to the product.,finally smart glasses dont give headache minutes regular updates show company committed product,2024-09-30,True,0.5859,0.202,0.0,positive,视觉疲劳|软件更新,2
RayNeo Air 2s,RayNeo,screen_projection,349,4,"Almost perfect, a few nitpicks","Works great with my MacBook, full spatial display support.",works great macbook full spatial display support,2025-12-02,True,0.7783,0.493,0.0,positive,显示效果,1
RayNeo Air 2s,RayNeo,screen_projection,349,3,Decent but overpriced,Disappointed with battery life — maybe 4 hours with moderate use. People on calls complain about background noise despite multiple mics.,disappointed battery life maybe hours moderate use people calls complain background noise despite multiple mics,2024-07-06,True,-0.6808,0.0,0.248,negative,电池续航|AI语音|App体验,3
RayNeo Air 2s,RayNeo,screen_projection,349,3,"Good concept, needs work",The base price is misleading. You need $200+ in accessories for full features.,base price misleading need accessories full features,2024-04-15,True,-0.4019,0.0,0.184,negative,性价比,1
RayNeo Air 2s,RayNeo,screen_projection,349,1,Complete waste of money,"People on calls complain about background noise despite multiple mics. The frames are way too thick, clearly not normal glasses.",people calls complain background noise despite multiple mics frames way thick clearly normal glasses,2024-11-30,True,0.0516,0.116,0.108,positive,佩戴舒适|AI语音,2
RayNeo Air 2s,RayNeo,screen_projection,349,5,"Finally, smart glasses done right",Spotify integration works flawlessly through the glasses.,spotify integration works flawlessly glasses,2025-01-18,False,0.2023,0.231,0.0,positive,第三方应用,1
RayNeo Air 2s,RayNeo,screen_projection,349,3,Decent but overpriced,My eyes hurt after about 45 minutes of continuous display use. Way too expensive for what it does. My phone does all this better.,eyes hurt minutes continuous display use way expensive phone better,2025-04-05,False,-0.0065,0.117,0.118,neutral,显示效果|性价比,2
RayNeo Air 2s,RayNeo,screen_projection,349,4,Very happy with these,"The prescription insert system works perfectly, no visual distortion. Five microphones make a huge difference in noisy environments.",prescription insert system works perfectly visual distortion five microphones make huge difference noisy environments,2025-11-18,True,0.5574,0.278,0.167,positive,音频质量|处方镜片,2
RayNeo Air 2s,RayNeo,screen_projection,349,5,Love these glasses!,"The virtual screen feels like a 130-inch display, truly immersive. Rock solid Bluetooth connection. Never had a dropout.",virtual screen feels like inch display truly immersive rock solid bluetooth connection never dropout,2024-09-06,True,0.7184,0.35,0.0,positive,显示效果|蓝牙稳定,2
RayNeo Air 2s,RayNeo,screen_projection,349,4,Great but not perfect,"Navigation display means I don't have to stare at my phone while walking. Plug and play with my Samsung phone. Just works via USB-C. Considering what you get, the price is actually reasonable.",navigation display means dont stare phone walking plug play samsung phone works via usbc considering get price actually reasonable,2025-06-04,True,0.34,0.072,0.0,positive,充电方式|显示效果|设备兼容|导航翻译|性价比|社会接受度,6
RayNeo Air 2s,RayNeo,screen_projection,349,1,Hugely disappointing,The AI is basically useless without an internet connection. Feels like cheap plastic for a 349 dollar product.,basically useless without internet connection feels like cheap plastic dollar product,2024-05-09,False,-0.0772,0.123,0.138,negative,做工耐用|AI语音|蓝牙稳定|性价比,4
RayNeo Air 2s,RayNeo,screen_projection,349,5,Game changer for daily life,Colors are vibrant and accurate. Great for watching movies. Love the WhatsApp and Instagram integration. The companion app is intuitive and well designed.,colors vibrant accurate great watching movies love whatsapp instagram integration companion app intuitive well designed,2024-07-05,True,0.93,0.421,0.0,positive,外观设计|App体验|第三方应用,3
